name,id,details_link,price,average_mark,database_operations,read_cached_mbps,read_uncached_mbps,write_mbps,latency,threaded_mbps,memory_size_gb,original_price
Essencore Limited KD4AGUA80-36A180U 16GB,rk19095,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD4AGUA80-36A180U+16GB&id=19095,0.1890551527136892,0.657396449704142,5676.0,33858.0,22415.0,14053.0,0.1573033707865168,0.1467636575389427,16,124.96513513513514
Thermaltake Technology Co Ltd RA24D408GX2-3600C18A 8GB,rk15383,https://www.memorybenchmark.net/ram.php?ram=Thermaltake+Technology+Co+Ltd+RA24D408GX2-3600C18A+8GB&id=15383,0.1890551527136892,0.774852071005917,6778.0,33421.0,22412.0,17669.0,0.1067415730337078,0.1632236159311734,8,124.96513513513514
Crucial Technology BL8G36C16U4WL.M8FE1 8GB,rk14522,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BL8G36C16U4WL.M8FE1+8GB&id=14522,0.1890551527136892,0.6884615384615385,6056.0,33644.0,22412.0,15612.0,0.1348314606741573,0.1489614494155658,8,124.96513513513514
Essencore Limited KD48GS880-32N220D 8GB,rk21426,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD48GS880-32N220D+8GB&id=21426,0.1890551527136892,0.6733727810650887,6898.0,35114.0,22406.0,15277.0,0.1348314606741573,0.1523849329156902,8,124.96513513513514
Jazer JAD3600U1808RGB 8GB,rk23273,https://www.memorybenchmark.net/ram.php?ram=Jazer+JAD3600U1808RGB+8GB&id=23273,0.1890551527136892,0.5733727810650888,5740.0,32429.0,22406.0,13896.0,0.1629213483146067,0.1459183529710107,8,124.96513513513514
Essencore Limited KD48GU880-42B190Z 8GB,rk19126,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD48GU880-42B190Z+8GB&id=19126,0.1890551527136892,0.7284023668639052,7411.0,35058.0,22405.0,16551.0,0.1348314606741573,0.1702913013463823,8,124.96513513513514
Lexar Co Limited LD4BU008G-3600LA 8GB,rk21581,https://www.memorybenchmark.net/ram.php?ram=Lexar+Co+Limited+LD4BU008G-3600LA+8GB&id=21581,0.1890551527136892,0.655621301775148,5543.0,33051.0,22399.0,15815.0,0.1404494382022472,0.1410813323878445,8,124.96513513513514
Gloway International Co Ltd TAC4U3200E18162C 16GB,rk25229,https://www.memorybenchmark.net/ram.php?ram=Gloway+International+Co+Ltd+TAC4U3200E18162C+16GB&id=25229,0.1890551527136892,0.6544378698224853,6302.0,33457.0,22392.0,14664.0,0.1685393258426966,0.1584570373953348,16,124.96513513513514
Apacer Technology GD2.2242CS.003 8GB,rk20304,https://www.memorybenchmark.net/ram.php?ram=Apacer+Technology+GD2.2242CS.003+8GB&id=20304,0.1890551527136892,0.5733727810650888,4597.0,31417.0,22392.0,15111.0,0.1741573033707865,0.1401421050901423,8,124.96513513513514
G Skill Intl F4-3200C14-32GTZR 32GB,rk16556,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-3200C14-32GTZR+32GB&id=16556,0.1890551527136892,0.7458579881656804,7587.0,34427.0,22391.0,16663.0,0.146067415730337,0.1720617448025509,32,124.96513513513514
Crucial Technology BL16G36C16U4BL.M8FB1 16GB,rk15252,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BL16G36C16U4BL.M8FB1+16GB&id=15252,0.1890551527136892,0.7328402366863904,6505.0,34360.0,22391.0,15461.0,0.1292134831460674,0.1536012322662145,16,124.96513513513514
Crucial Technology CT32G4DFD832A.M16FF 32GB,rk17753,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT32G4DFD832A.M16FF+32GB&id=17753,0.1890551527136892,0.751775147928994,8433.0,37035.0,22387.0,15847.0,0.1404494382022472,0.1449133797624694,32,124.96513513513514
Gloway International Co. Ltd. TAC4U3200E16082C 8GB,rk18676,https://www.memorybenchmark.net/ram.php?ram=Gloway+International+Co.+Ltd.+TAC4U3200E16082C+8GB&id=18676,0.1890551527136892,0.564792899408284,5066.0,33066.0,22385.0,13868.0,0.1853932584269663,0.1254901592459883,8,124.96513513513514
Essencore Limited KD48GU880-40B190X 8GB,rk19582,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD48GU880-40B190X+8GB&id=19582,0.1890551527136892,0.6254437869822485,7414.0,37662.0,22383.0,16612.0,0.1741573033707865,0.1695352233717321,8,124.96513513513514
A-DATA Technology AX4U36008G18I-DTBKD3 8GB,rk23603,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX4U36008G18I-DTBKD3+8GB&id=23603,0.0691056910569105,0.6094674556213018,5612.0,32828.0,22371.0,14893.0,0.1629213483146067,0.1529015079294264,8,65.95
Galaxy Microsystems Ltd. HOF OC LAB 8GB,rk15927,https://www.memorybenchmark.net/ram.php?ram=Galaxy+Microsystems+Ltd.+HOF+OC+LAB+8GB&id=15927,0.1890551527136892,0.7281065088757397,9008.0,34360.0,22370.0,16856.0,0.1404494382022472,0.1785236286107419,8,124.96513513513514
Essencore Limited KD4AGU880-32A160X 16GB,rk15775,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD4AGU880-32A160X+16GB&id=15775,0.1890551527136892,0.6943786982248521,5586.0,33059.0,22366.0,15730.0,0.1404494382022472,0.1411846473905917,16,124.96513513513514
Kingmax Semiconductor GZOG43F-18---------- 8GB,rk16227,https://www.memorybenchmark.net/ram.php?ram=Kingmax+Semiconductor+GZOG43F-18----------+8GB&id=16227,0.1890551527136892,0.5671597633136094,4560.0,31599.0,22352.0,12585.0,0.1573033707865168,0.1413020508028045,8,124.96513513513514
Wilk Elektronik S.A. IRG-36D4L18S/16GDC 8GB,rk21254,https://www.memorybenchmark.net/ram.php?ram=Wilk+Elektronik+S.A.+IRG-36D4L18S%2F16GDC+8GB&id=21254,0.1890551527136892,0.6065088757396451,5672.0,32568.0,22347.0,13470.0,0.1573033707865168,0.1487266425911402,8,124.96513513513514
OCPC MMX3A2K32GD440C19BL 16GB,rk21186,https://www.memorybenchmark.net/ram.php?ram=OCPC+MMX3A2K32GD440C19BL+16GB&id=21186,0.1890551527136892,0.3674556213017751,407.0,37279.0,22342.0,17792.0,0.2078651685393258,0.1926636955776483,16,124.96513513513514
Kingston XC1D25-MIE-NX 32GB,rk21182,https://www.memorybenchmark.net/ram.php?ram=Kingston+XC1D25-MIE-NX+32GB&id=21182,0.1890551527136892,0.599112426035503,7747.0,34941.0,22335.0,15176.0,0.2022471910112359,0.141306746939293,32,124.96513513513514
Crucial Technology BLM16G40C18U4B.M8FB1 16GB,rk14831,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLM16G40C18U4B.M8FB1+16GB&id=14831,0.1890551527136892,0.7103550295857988,7018.0,35143.0,22322.0,16140.0,0.1516853932584269,0.1655200266740552,16,124.96513513513514
Lexar Co Limited LD4BU008G-36000A 8GB,rk25374,https://www.memorybenchmark.net/ram.php?ram=Lexar+Co+Limited+LD4BU008G-36000A+8GB&id=25374,0.1890551527136892,0.6624260355029585,6331.0,32355.0,22318.0,15200.0,0.1348314606741573,0.1547095204775032,8,124.96513513513514
Mushkin MRX4U400JNNM16G 16GB,rk19466,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MRX4U400JNNM16G+16GB&id=19466,0.1890551527136892,0.728698224852071,6567.0,34660.0,22313.0,16306.0,0.146067415730337,0.1786128552040236,16,124.96513513513514
Mushkin MLX4C320GJJM8G 8GB,rk21334,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MLX4C320GJJM8G+8GB&id=21334,0.1890551527136892,0.5967455621301776,5717.0,33689.0,22300.0,13391.0,0.1629213483146067,0.1380194513973354,8,124.96513513513514
Crucial Technology BL16G36C16U4RL.M8FB1 16GB,rk15096,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BL16G36C16U4RL.M8FB1+16GB&id=15096,0.1890551527136892,0.713905325443787,6334.0,34336.0,22299.0,14887.0,0.1348314606741573,0.1588045514954846,16,124.96513513513514
Wilk Elektronik S.A. IRP4000D4V64L18S/8G 8GB,rk16350,https://www.memorybenchmark.net/ram.php?ram=Wilk+Elektronik+S.A.+IRP4000D4V64L18S%2F8G+8GB&id=16350,0.1890551527136892,0.6931952662721894,6522.0,33558.0,22296.0,15954.0,0.1348314606741573,0.1915366228204056,8,124.96513513513514
Crucial Technology CT16G4DFS832A.M8FE 16GB,rk15671,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFS832A.M8FE+16GB&id=15671,0.1890551527136892,0.6600591715976332,5901.0,34761.0,22295.0,14757.0,0.1685393258426966,0.1606360447260039,16,124.96513513513514
Corsair CMW32GX4M4Z4000C18 8GB,rk14373,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMW32GX4M4Z4000C18+8GB&id=14373,0.1890551527136892,0.6695266272189349,6767.0,33205.0,22280.0,16565.0,0.1573033707865168,0.1629653284243053,8,124.96513513513514
Corsair CMK32GX4M2K3600C16 16GB,rk13840,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK32GX4M2K3600C16+16GB&id=13840,0.1890551527136892,0.8414201183431953,7889.0,34825.0,22280.0,17267.0,0.0955056179775281,0.1599598010716583,16,124.96513513513514
Kingston KF3600C17D4/8GX 8GB,rk16892,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF3600C17D4%2F8GX+8GB&id=16892,0.1890551527136892,0.6458579881656805,5925.0,33693.0,22279.0,15264.0,0.1516853932584269,0.1516617278964596,8,124.96513513513514
G Skill Intl F4-3200C14-16GFX 16GB,rk14084,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-3200C14-16GFX+16GB&id=14084,0.1890551527136892,0.7559171597633136,7136.0,33865.0,22275.0,16871.0,0.1235955056179775,0.1560667039226828,16,124.96513513513514
Essencore Limited KD4AGU88D-32N2200 16GB,rk18481,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD4AGU88D-32N2200+16GB&id=18481,0.1890551527136892,0.5976331360946745,4636.0,33629.0,22269.0,13808.0,0.1910112359550562,0.1389305018761065,16,124.96513513513514
Corsair CMD32GX4M4B3866C18 8GB,rk11870,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMD32GX4M4B3866C18+8GB&id=11870,0.1890551527136892,0.7387573964497041,6940.0,32962.0,22266.0,17366.0,0.1235955056179775,0.1639515170868926,8,124.96513513513514
ASint Technology ASDD416GB-WIN 16GB,rk19599,https://www.memorybenchmark.net/ram.php?ram=ASint+Technology+ASDD416GB-WIN+16GB&id=19599,0.1890551527136892,0.5724852071005917,5356.0,34125.0,22254.0,13911.0,0.2134831460674157,0.1446128270272047,416,124.96513513513514
Corsair CMHX16GD3200Z16H4 16GB,rk18844,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMHX16GD3200Z16H4+16GB&id=18844,0.1890551527136892,0.6068047337278106,6544.0,35030.0,22253.0,14414.0,0.2022471910112359,0.1346804983540042,16,124.96513513513514
Corsair CMK64GX4M4D3600C18 16GB,rk16156,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK64GX4M4D3600C18+16GB&id=16156,0.1890551527136892,0.693491124260355,7116.0,34172.0,22248.0,16756.0,0.1629213483146067,0.1504923899108203,16,124.96513513513514
Essencore Limited KD4AGU880-36A180B 16GB,rk15989,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD4AGU880-36A180B+16GB&id=15989,0.1890551527136892,0.7677514792899407,8343.0,34119.0,22244.0,16931.0,0.1235955056179775,0.1552401839007048,16,124.96513513513514
G Skill Intl F4-4000C18-16GTZN 16GB,rk15970,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-4000C18-16GTZN+16GB&id=15970,0.1890551527136892,0.7328402366863904,7221.0,34598.0,22241.0,16733.0,0.1404494382022472,0.1706529038559976,16,124.96513513513514
A-DATA Technology AX4U32008G16A-DTBKD3 8GB,rk22674,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX4U32008G16A-DTBKD3+8GB&id=22674,0.0467479674796748,0.592603550295858,5547.0,33837.0,22240.0,13866.0,0.1685393258426966,0.1315575675891444,8,54.95
G Skill Intl F4-3200C14-16GVR 16GB,rk8466,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-3200C14-16GVR+16GB&id=8466,0.1890551527136892,0.800887573964497,8395.0,34395.0,22236.0,17316.0,0.1011235955056179,0.1612559347424874,16,124.96513513513514
Patriot Memory (PDP Systems) 4400 C19 Series 8GB,rk13349,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+4400+C19+Series+8GB&id=13349,0.1890551527136892,0.7399408284023667,7045.0,34436.0,22233.0,16769.0,0.1179775280898876,0.1604106301745554,8,124.96513513513514
A-DATA Technology AX4U320016G16A-DW10 16GB,rk20709,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX4U320016G16A-DW10+16GB&id=20709,0.1890551527136892,0.7366863905325443,7734.0,34454.0,22225.0,15540.0,0.1292134831460674,0.1507506774176885,16,124.96513513513514
Panram International Corporation D4U3200PS-8G 8GB,rk24446,https://www.memorybenchmark.net/ram.php?ram=Panram+International+Corporation+D4U3200PS-8G+8GB&id=24446,0.1890551527136892,0.5727810650887575,4976.0,33585.0,22224.0,12752.0,0.1797752808988764,0.1444437661136183,8,124.96513513513514
Corsair CMD16GX4M2B3733C17 8GB,rk10524,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMD16GX4M2B3733C17+8GB&id=10524,0.1890551527136892,0.7310650887573964,5735.0,34227.0,22223.0,16524.0,0.1011235955056179,0.1626600795525521,8,124.96513513513514
G Skill Intl F4-3600C16-8GTZ 8GB,rk8509,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-3600C16-8GTZ+8GB&id=8509,0.1890551527136892,0.7310650887573964,5985.0,33072.0,22222.0,15925.0,0.1011235955056179,0.1600067624365435,8,124.96513513513514
G Skill Intl F4-4500C19-8GTZSWE 8GB,rk12069,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-4500C19-8GTZSWE+8GB&id=12069,0.1890551527136892,0.8047337278106508,6582.0,34809.0,22218.0,16127.0,0.0393258426966292,0.1702631245274513,8,124.96513513513514
Micron Technology CT8G4SFRA32A.8FE1 8GB,rk26555,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+CT8G4SFRA32A.8FE1+8GB&id=26555,0.1890551527136892,0.5644970414201183,4969.0,33632.0,22215.0,13069.0,0.1797752808988764,0.1440398983756063,8,124.96513513513514
Chun Well Technology Holding Limited D4U0836144B 8GB,rk16983,https://www.memorybenchmark.net/ram.php?ram=Chun+Well+Technology+Holding+Limited+D4U0836144B+8GB&id=16983,0.1890551527136892,0.6926035502958581,7449.0,31886.0,22213.0,16015.0,0.1404494382022472,0.2199670331218506,8,124.96513513513514
Gloway International Co. Ltd. TAC4U3200E16162C 16GB,rk19885,https://www.memorybenchmark.net/ram.php?ram=Gloway+International+Co.+Ltd.+TAC4U3200E16162C+16GB&id=19885,0.1890551527136892,0.5742603550295857,5146.0,33483.0,22207.0,13046.0,0.196629213483146,0.1307122630212124,16,124.96513513513514
Kingston HP32D4U2S1MF-8 8GB,rk21703,https://www.memorybenchmark.net/ram.php?ram=Kingston+HP32D4U2S1MF-8+8GB&id=21703,0.1890551527136892,0.6748520710059172,6721.0,36492.0,22205.0,13886.0,0.1292134831460674,0.1395128228006819,8,124.96513513513514
G Skill Intl F4-4800C18-8GTRS 8GB,rk14400,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-4800C18-8GTRS+8GB&id=14400,0.1890551527136892,0.8251479289940828,8605.0,35975.0,22202.0,18332.0,0.0955056179775281,0.1971203291052451,8,124.96513513513514
V-Color Technology Inc. TL8G34817D-E6PRKWK 8GB,rk18063,https://www.memorybenchmark.net/ram.php?ram=V-Color+Technology+Inc.+TL8G34817D-E6PRKWK+8GB&id=18063,0.1890551527136892,0.7914201183431953,7392.0,33259.0,22198.0,17864.0,0.0842696629213483,0.2006095585162087,8,124.96513513513514
Crucial Technology BL32G36C16U4BL.M16FB 32GB,rk15774,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BL32G36C16U4BL.M16FB+32GB&id=15774,0.1890551527136892,0.7724852071005917,8382.0,35279.0,22193.0,17040.0,0.1348314606741573,0.16736560831404,32,124.96513513513514
Roa Logic BV DDR4 2666 16GB,rk19716,https://www.memorybenchmark.net/ram.php?ram=Roa+Logic+BV+DDR4+2666+16GB&id=19716,0.1890551527136892,0.6337278106508877,5921.0,35539.0,22188.0,14852.0,0.1797752808988764,0.1113453961425934,16,124.96513513513514
Essencore Limited KD4AGUA80-36A180T 16GB,rk19307,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD4AGUA80-36A180T+16GB&id=19307,0.1890551527136892,0.8819526627218934,7145.0,36274.0,22182.0,16499.0,0.0842696629213483,0.1390244246058767,16,124.96513513513514
Mushkin MRX4U360JNNM8G 8GB,rk19674,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MRX4U360JNNM8G+8GB&id=19674,0.1890551527136892,0.6455621301775147,4868.0,32640.0,22182.0,13737.0,0.1348314606741573,0.1540614536420886,8,124.96513513513514
Micron Technology MAT8ATF1G64AZ-2G6A1 8GB,rk22242,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+MAT8ATF1G64AZ-2G6A1+8GB&id=22242,0.1890551527136892,0.5103550295857988,4274.0,32148.0,22169.0,11295.0,0.2078651685393258,0.1264904363180411,8,124.96513513513514
Corsair CMK16GX4M2C3200C18 8GB,rk19362,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK16GX4M2C3200C18+8GB&id=19362,0.1890551527136892,0.5538461538461539,5651.0,33541.0,22168.0,13560.0,0.2022471910112359,0.1363664113533795,8,124.96513513513514
Crucial Technology CT16G4DFRA32A.M16FJ1 16GB,rk16479,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFRA32A.M16FJ1+16GB&id=16479,0.1890551527136892,0.8387573964497042,6692.0,32860.0,22163.0,17050.0,0.0786516853932584,0.1489896262344969,16,124.96513513513514
G Skill Intl F4-4266C16-8GTZR 8GB,rk16027,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-4266C16-8GTZR+8GB&id=16027,0.1890551527136892,0.7508875739644969,8321.0,36952.0,22159.0,15925.0,0.1123595505617977,0.1540051000042265,8,124.96513513513514
Corsair CMN32GX4M2Z3200C16 16GB,rk17566,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMN32GX4M2Z3200C16+16GB&id=17566,0.1890551527136892,0.6801775147928995,6852.0,34847.0,22151.0,15162.0,0.1573033707865168,0.1385548109570256,16,124.96513513513514
Hewlett-Packard 8MG06AA# 8GB,rk21239,https://www.memorybenchmark.net/ram.php?ram=Hewlett-Packard+8MG06AA%23+8GB&id=21239,0.1890551527136892,0.6520710059171597,6008.0,32610.0,22151.0,15326.0,0.1292134831460674,0.1500321685349463,8,124.96513513513514
G Skill Intl F4-3600C16-16GTRG 16GB,rk14438,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-3600C16-16GTRG+16GB&id=14438,0.1890551527136892,0.7893491124260354,8571.0,33653.0,22146.0,17330.0,0.1123595505617977,0.1913675619068192,16,124.96513513513514
A-DATA Technology AX4U320016G16A-DCBK2 16GB,rk21150,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX4U320016G16A-DCBK2+16GB&id=21150,0.1890551527136892,0.6887573964497042,5695.0,33447.0,22142.0,15930.0,0.1404494382022472,0.1320365735109725,16,124.96513513513514
A-DATA Technology AX4U32008G16A-SR30 8GB,rk21082,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX4U32008G16A-SR30+8GB&id=21082,0.1890551527136892,0.5461538461538462,5008.0,32986.0,22133.0,13251.0,0.1910112359550562,0.1237431964722622,8,124.96513513513514
Corsair CMH16GX4M2Z4000C18 8GB,rk17822,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH16GX4M2Z4000C18+8GB&id=17822,0.1890551527136892,0.6076923076923078,5800.0,34048.0,22129.0,14747.0,0.1685393258426966,0.1551086920790266,8,124.96513513513514
G Skill Intl F4-4000C18-16GVK 16GB,rk15991,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-4000C18-16GVK+16GB&id=15991,0.1890551527136892,0.7020710059171598,6804.0,34476.0,22127.0,15861.0,0.1516853932584269,0.164350688688416,16,124.96513513513514
Corsair CMH64GX4M2D3600C18 32GB,rk19494,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH64GX4M2D3600C18+32GB&id=19494,0.1890551527136892,0.7375739644970414,7901.0,36039.0,22120.0,15970.0,0.1516853932584269,0.1373103347875702,32,124.96513513513514
Crucial Technology BL16G36C16U4BL.M16FE 16GB,rk14778,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BL16G36C16U4BL.M16FE+16GB&id=14778,0.1890551527136892,0.7751479289940828,7052.0,34258.0,22119.0,17141.0,0.1179775280898876,0.1672059396734306,16,124.96513513513514
G Skill Intl F4-3200C14-8GTZSK 8GB,rk9523,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-3200C14-8GTZSK+8GB&id=9523,0.1890551527136892,0.7541420118343194,6299.0,33026.0,22118.0,16154.0,0.1011235955056179,0.1546672552491065,8,124.96513513513514
Chun Well Technology Holding Limited MD4U1636161DCW 16GB,rk15939,https://www.memorybenchmark.net/ram.php?ram=Chun+Well+Technology+Holding+Limited+MD4U1636161DCW+16GB&id=15939,0.1890551527136892,0.6310650887573965,6114.0,33807.0,22113.0,15575.0,0.1797752808988764,0.139367242569538,16,124.96513513513514
G Skill Intl F4-4000C18-32GTRS 32GB,rk15513,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-4000C18-32GTRS+32GB&id=15513,0.1890551527136892,0.728698224852071,8611.0,36270.0,22111.0,16980.0,0.1573033707865168,0.1537937738622435,32,124.96513513513514
G Skill Intl F4-4000C15-8GTRS 8GB,rk15608,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-4000C15-8GTRS+8GB&id=15608,0.1890551527136892,0.7076923076923076,7358.0,34464.0,22111.0,16824.0,0.1404494382022472,0.159790740158072,8,124.96513513513514
Corsair CMH16GX4M2C3600C20 8GB,rk18907,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH16GX4M2C3600C20+8GB&id=18907,0.1890551527136892,0.6609467455621303,4699.0,33430.0,22110.0,13804.0,0.1235955056179775,0.1554468139061993,8,124.96513513513514
Transcend Information TS1GSH64V2B 8GB,rk17589,https://www.memorybenchmark.net/ram.php?ram=Transcend+Information+TS1GSH64V2B+8GB&id=17589,0.1890551527136892,0.655621301775148,5955.0,32316.0,22097.0,15506.0,0.1404494382022472,0.1574755448692361,8,124.96513513513514
Corsair CMH32GX4M4D3600C18 8GB,rk16184,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH32GX4M4D3600C18+8GB&id=16184,0.1890551527136892,0.7150887573964497,7161.0,34352.0,22097.0,16249.0,0.1404494382022472,0.1467918343578738,8,124.96513513513514
G Skill Intl F4-4800C20-16GTES 16GB,rk17377,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-4800C20-16GTES+16GB&id=17377,0.1890551527136892,0.7263313609467454,8823.0,35894.0,22087.0,16333.0,0.1516853932584269,0.1939645253849657,16,124.96513513513514
Asgard VMA47UG-MEC1U2AV1 8GB,rk18644,https://www.memorybenchmark.net/ram.php?ram=Asgard+VMA47UG-MEC1U2AV1+8GB&id=18644,0.1890551527136892,0.662130177514793,6139.0,33614.0,22085.0,15710.0,0.146067415730337,0.1549584157113942,8,124.96513513513514
Kingston KF4600C19D4/8GX 8GB,rk19742,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF4600C19D4%2F8GX+8GB&id=19742,0.1890551527136892,0.6662721893491124,7783.0,35675.0,22077.0,15030.0,0.146067415730337,0.1669053869381659,8,124.96513513513514
Essencore Limited KD4AGUA80-32A160U 16GB,rk23371,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD4AGUA80-32A160U+16GB&id=23371,0.1890551527136892,0.7180473372781064,6465.0,34004.0,22073.0,14825.0,0.1292134831460674,0.1439131026904166,16,124.96513513513514
A-DATA Technology AX4U360016G18I-DCWHD 16GB,rk21988,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX4U360016G18I-DCWHD+16GB&id=21988,0.1890551527136892,0.7710059171597632,8835.0,35383.0,22067.0,15542.0,0.1123595505617977,0.1500368646714348,16,124.96513513513514
Asgard VMA49UH-MEC1U2AW3 16GB,rk17459,https://www.memorybenchmark.net/ram.php?ram=Asgard+VMA49UH-MEC1U2AW3+16GB&id=17459,0.1890551527136892,0.6369822485207102,5011.0,35055.0,22066.0,14557.0,0.1741573033707865,0.1548926698005551,16,124.96513513513514
Kingston KDK8NX-MIF 16GB,rk21015,https://www.memorybenchmark.net/ram.php?ram=Kingston+KDK8NX-MIF+16GB&id=21015,0.1890551527136892,0.7029585798816567,7738.0,35156.0,22060.0,14667.0,0.1404494382022472,0.1472285750513053,16,124.96513513513514
Team Group Inc. TEAMGROUP-UD4-3600 8GB,rk11031,https://www.memorybenchmark.net/ram.php?ram=Team+Group+Inc.+TEAMGROUP-UD4-3600+8GB&id=11031,0.1890551527136892,0.6754437869822485,6258.0,33818.0,22058.0,15179.0,0.146067415730337,0.1482805096247317,8,124.96513513513514
A-DATA Technology AX4U32008G16A-BWHD35 8GB,rk22390,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX4U32008G16A-BWHD35+8GB&id=22390,0.1890551527136892,0.5689349112426036,5085.0,32773.0,22057.0,13348.0,0.1797752808988764,0.1384421036813014,8,124.96513513513514
Kingston 9905743-058.A00G 16GB,rk18877,https://www.memorybenchmark.net/ram.php?ram=Kingston+9905743-058.A00G+16GB&id=18877,0.1890551527136892,0.7144970414201184,7303.0,36238.0,22056.0,14226.0,0.1404494382022472,0.1379067441216111,16,124.96513513513514
Kingston KF436C18BB/16-SP 16GB,rk21923,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF436C18BB%2F16-SP+16GB&id=21923,0.1890551527136892,0.6263313609467456,5297.0,32317.0,22050.0,14757.0,0.1741573033707865,0.1362630963506323,16,124.96513513513514
Ramos Technology RM4D8G4881E-PNNWE1 8GB,rk23843,https://www.memorybenchmark.net/ram.php?ram=Ramos+Technology+RM4D8G4881E-PNNWE1+8GB&id=23843,0.1890551527136892,0.6745562130177516,6919.0,34718.0,22047.0,15352.0,0.1348314606741573,0.150553439685171,8,124.96513513513514
Crucial Technology BL8G36C16U4RL.M8FE1 8GB,rk14573,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BL8G36C16U4RL.M8FE1+8GB&id=14573,0.1890551527136892,0.6576923076923078,5596.0,32779.0,22045.0,14613.0,0.1348314606741573,0.1567617321229824,8,124.96513513513514
A-DATA Technology AX4U32008G16A-SB41 8GB,rk20583,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX4U32008G16A-SB41+8GB&id=20583,0.1890551527136892,0.5352071005917161,4511.0,33533.0,22030.0,11638.0,0.1797752808988764,0.1127119718607501,8,124.96513513513514
V-Color Technology Inc. TL8G36818C-E0P2AAS 8GB,rk14185,https://www.memorybenchmark.net/ram.php?ram=V-Color+Technology+Inc.+TL8G36818C-E0P2AAS+8GB&id=14185,0.1890551527136892,0.771301775147929,6118.0,32903.0,22030.0,17749.0,0.0786516853932584,0.1439365833728591,8,124.96513513513514
